pozo,fecha,wor,gor,wc
SITIO GRANDE 101,30/06/1994,0.4994614,173.991158,33.30938697
SITIO GRANDE 101,31/07/1994,0.505442687,181.2885285,33.57435597
SITIO GRANDE 101,31/08/1994,0.504198321,179.2314185,33.51940457
SITIO GRANDE 101,30/09/1994,0.342085427,181.9645729,25.48909482
SITIO GRANDE 101,31/10/1994,0.146132404,151.3105923,12.7500456
SITIO GRANDE 101,30/11/1994,0.117135659,154.853057,10.48535671
SITIO GRANDE 101,31/12/1994,0.150843322,150.9923624,13.10719882
SITIO GRANDE 101,31/01/1995,0.398549557,146.3871072,28.49734962
SITIO GRANDE 101,28/02/1995,0.494271845,169.3073301,33.07777272
SITIO GRANDE 101,31/03/1995,0.567125803,171.2179063,36.18891363
SITIO GRANDE 101,30/04/1995,0.55847729,175.947093,35.8348045
SITIO GRANDE 101,31/05/1995,0.547698985,166.4026777,35.3879527
SITIO GRANDE 101,30/06/1995,0.504204093,155.5278701,33.5196597
SITIO GRANDE 101,31/07/1995,0.601248925,159.9678718,37.54874809
SITIO GRANDE 101,31/08/1995,0.597466475,159.8641362,37.40087722
SITIO GRANDE 101,30/09/1995,0.598200389,173.0364786,37.42962354
SITIO GRANDE 101,31/10/1995,0.61744186,181.7684651,38.17397556
SITIO GRANDE 101,30/11/1995,0.639656772,172.6310761,39.01162626
SITIO GRANDE 101,31/12/1995,0.645025729,168.0798456,39.21067723
SITIO GRANDE 101,31/01/1996,0.669489617,170.1574395,40.10145436
SITIO GRANDE 101,29/02/1996,0.706932337,229.8234745,41.41536965
SITIO GRANDE 101,31/03/1996,0.75503663,198.9530932,43.02113227
SITIO GRANDE 101,30/04/1996,0.778977914,163.2994787,43.78794744
SITIO GRANDE 101,31/05/1996,0.812650506,208.4188473,44.83216721
SITIO GRANDE 101,30/06/1996,0.767425278,233.2593737,43.42052179
SITIO GRANDE 101,31/07/1996,0.698101687,218.9621448,41.1107116
SITIO GRANDE 101,31/08/1996,0.593155511,189.9559638,37.2314885
SITIO GRANDE 101,30/09/1996,0.565246854,205.2185866,36.11231369
SITIO GRANDE 101,31/10/1996,0.688480674,201.2972158,40.77515866
SITIO GRANDE 101,30/11/1996,0.650136815,188.7773991,39.39896433
SITIO GRANDE 101,31/12/1996,0.600849352,190.24211,37.5331602
SITIO GRANDE 101,31/01/1997,0.609133801,191.4533004,37.85476387
SITIO GRANDE 101,28/02/1997,0.645959832,193.6595568,39.24517594
SITIO GRANDE 101,31/03/1997,0.665241265,193.6061519,39.94864163
SITIO GRANDE 101,30/04/1997,0.667202572,208.7954448,40.0192864
SITIO GRANDE 101,31/05/1997,0.700714884,173.8871643,41.20119665
SITIO GRANDE 101,30/06/1997,0.712380105,171.025027,41.60175087
SITIO GRANDE 101,31/07/1997,0.719153226,176.1608367,41.83182831
SITIO GRANDE 101,31/08/1997,0.727755102,208.3070918,42.12142688
SITIO GRANDE 101,30/09/1997,0.730687831,230.9795767,42.21950474
SITIO GRANDE 101,31/10/1997,0.73006636,197.4896886,42.19874897
SITIO GRANDE 101,30/11/1997,0.724307692,196.7653333,42.00571021
SITIO GRANDE 101,31/12/1997,0.724069479,191.3659553,41.99769718
SITIO GRANDE 101,31/01/1998,0.724416873,172.8600993,42.0093821
SITIO GRANDE 101,28/02/1998,0.654992289,170.0578081,39.57675775
SITIO GRANDE 101,31/03/1998,0.624592391,146.9173913,38.44609852
SITIO GRANDE 101,30/04/1998,0.662575734,115.1911346,39.85236404
SITIO GRANDE 101,31/05/1998,0.814577581,124.8953617,44.89075528
SITIO GRANDE 101,30/06/1998,0.768807339,157.0611402,43.46473029
SITIO GRANDE 101,31/07/1998,0.78038183,152.2945359,43.83227333
SITIO GRANDE 101,31/08/1998,0.860537791,162.0026163,46.25209953
SITIO GRANDE 101,30/09/1998,0.838082615,163.2689787,45.59548131
SITIO GRANDE 101,31/10/1998,0.833333333,173.3580691,45.45454545
SITIO GRANDE 101,30/11/1998,1.162485492,164.0089278,53.7569152
SITIO GRANDE 101,31/12/1998,1.165146299,153.310241,53.81374458
SITIO GRANDE 101,31/01/1999,1.032873256,144.4390769,50.8085417
SITIO GRANDE 101,28/02/1999,1.02519862,156.0036915,50.62212712
SITIO GRANDE 101,31/03/1999,0.64185323,141.6170768,39.09321604
SITIO GRANDE 101,30/04/1999,0.814390842,153.0506321,44.88508337
SITIO GRANDE 101,31/05/1999,0.823811628,151.9065716,45.16977605
SITIO GRANDE 101,30/06/1999,1.267158606,197.6223329,55.89192581
SITIO GRANDE 101,31/07/1999,1.449590011,214.4571375,59.17684203
SITIO GRANDE 101,31/08/1999,1.36114082,237.3125668,57.64759173
SITIO GRANDE 101,30/09/1999,1.367698413,301.0892857,57.76489123
SITIO GRANDE 101,31/10/1999,1.298637396,327.9571537,56.49596575
SITIO GRANDE 101,30/11/1999,1.23630137,294.689726,55.28330781
SITIO GRANDE 101,31/12/1999,1.225879765,251.8645161,55.07394355
SITIO GRANDE 101,31/01/2000,1.225879765,220.5014663,55.07394355
SITIO GRANDE 101,29/02/2000,1.238910813,225.9228887,55.33542497
SITIO GRANDE 101,31/03/2000,1.363836651,287.7194901,57.69589242
SITIO GRANDE 101,30/04/2000,1.364013334,273.911131,57.69905417
SITIO GRANDE 101,31/05/2000,1.364230073,272.4314265,57.70293207
SITIO GRANDE 101,30/06/2000,1.364663794,275.805594,57.71069009
SITIO GRANDE 101,31/07/2000,1.364544811,266.616807,57.70856211
SITIO GRANDE 101,31/08/2000,1.375444265,278.4355412,57.90261153
SITIO GRANDE 101,30/09/2000,1.385384615,246.2173504,58.07803934
SITIO GRANDE 101,31/10/2000,1.16802974,183.8997026,53.87517147
SITIO GRANDE 101,30/11/2000,0.83081761,126.7144654,45.37959464
SITIO GRANDE 101,31/12/2000,0.830919051,141.5005478,45.38262084
SITIO GRANDE 101,31/01/2001,0.754971751,139.9576836,43.01902585
SITIO GRANDE 101,28/02/2001,0.827596823,176.7097469,45.2833367
SITIO GRANDE 101,31/03/2001,0.787711864,181.1404661,44.06257407
SITIO GRANDE 101,30/04/2001,0.714939555,192.454256,41.68890694
SITIO GRANDE 101,31/05/2001,0.618807541,178.9530469,38.22613406
SITIO GRANDE 101,30/06/2001,0.317725857,164.2646417,24.11168113
SITIO GRANDE 101,31/07/2001,0.317696714,99.77190232,24.11000275
SITIO GRANDE 101,31/08/2001,0.317636418,134.2451613,24.10653
SITIO GRANDE 101,30/09/2001,0.317476636,136.4271963,24.09732567
SITIO GRANDE 101,31/10/2001,0.317365089,131.3962617,24.09089869
SITIO GRANDE 101,30/11/2001,0.56281337,201.7555246,36.01283308
SITIO GRANDE 101,31/12/2001,0.761121069,225.605236,43.21798668
SITIO GRANDE 101,31/01/2002,0.96781057,241.0452986,49.18210038
SITIO GRANDE 101,28/02/2002,0.964055019,277.1204499,49.08492939
SITIO GRANDE 101,31/03/2002,0.959299931,305.3474262,48.96136196
SITIO GRANDE 101,30/04/2002,0.961988511,303.0079427,49.03130196
SITIO GRANDE 101,31/05/2002,0.837667304,259.2108987,45.58318593
SITIO GRANDE 101,30/06/2002,0.666666667,271.5819048,40
SITIO GRANDE 101,31/07/2002,0.668202765,267.6137225,40.05524862
SITIO GRANDE 101,31/08/2002,0.666615463,268.8374808,39.99815663
SITIO GRANDE 101,30/09/2002,0.666814848,1259.76617,40.00533404
SITIO GRANDE 101,31/10/2002,0.666666667,1094.903011,40
SITIO GRANDE 101,30/11/2002,0.666592576,819.1658146,39.99733262
SITIO GRANDE 101,31/12/2002,0.666451613,795.4466667,39.99225707
SITIO GRANDE 101,31/01/2003,0.666451613,1011.657419,39.99225707
SITIO GRANDE 101,28/02/2003,0.666666667,1048.384048,40
SITIO GRANDE 101,31/03/2003,0.667311828,1041.205161,40.02321682
SITIO GRANDE 101,30/04/2003,0.667926206,1127.717048,40.04530917
SITIO GRANDE 101,31/05/2003,0.668817204,1108.580215,40.07731959
SITIO GRANDE 101,30/06/2003,0.667259391,1691.631251,40.02133049
SITIO GRANDE 101,31/07/2003,0.665226782,1720.980994,39.94811933
SITIO GRANDE 101,31/08/2003,0.666666667,1739.019355,40
SITIO GRANDE 101,30/09/2003,0.666814848,1315.555234,40.00533404
SITIO GRANDE 101,31/10/2003,0.667759787,1660.737651,40.03932653
SITIO GRANDE 101,30/11/2003,0.665052632,471.1415439,39.94183841
SITIO GRANDE 101,31/12/2003,0.666170672,527.078268,39.98213887
SITIO GRANDE 1011,31/07/1985,0,244.4887399,0
SITIO GRANDE 1011,31/08/1985,0,282.9062784,0
SITIO GRANDE 1011,30/09/1985,0,291.6976181,0
SITIO GRANDE 1011,31/10/1985,0,271.6753425,0
SITIO GRANDE 1011,30/11/1985,0,281.1296414,0
SITIO GRANDE 1011,31/12/1985,0,230.0126156,0
SITIO GRANDE 1011,31/01/1986,0,152.3555817,0
SITIO GRANDE 1011,28/02/1986,0,307.5824612,0
SITIO GRANDE 1011,31/03/1986,0,414.1991051,0
SITIO GRANDE 1011,30/04/1986,0,412.7476166,0
SITIO GRANDE 1011,31/05/1986,0,395.0897329,0
SITIO GRANDE 1011,30/06/1986,0,388.5206889,0
SITIO GRANDE 1011,31/07/1986,0,405.4531525,0
SITIO GRANDE 1011,31/08/1986,0,403.9286441,0
SITIO GRANDE 1011,30/09/1986,0,387.6835376,0
SITIO GRANDE 1011,31/10/1986,0,390.7540426,0
SITIO GRANDE 1011,30/11/1986,0,370.4654803,0
SITIO GRANDE 1011,31/12/1986,0,381.8856105,0
SITIO GRANDE 1011,31/01/1987,0,420.0795785,0
SITIO GRANDE 1011,28/02/1987,0,426.8710588,0
SITIO GRANDE 1011,31/03/1987,0,397.6509213,0
SITIO GRANDE 1011,30/04/1987,0,313.1894808,0
SITIO GRANDE 1011,31/05/1987,0,257.948901,0
SITIO GRANDE 1011,30/06/1987,0,269.4662457,0
SITIO GRANDE 1011,31/07/1987,0,298.0414481,0
SITIO GRANDE 1011,31/08/1987,0,364.2361205,0
SITIO GRANDE 1011,30/09/1987,0,408.5170501,0
SITIO GRANDE 1011,31/10/1987,0,448.2147457,0
SITIO GRANDE 1011,30/11/1987,0,443.4527971,0
SITIO GRANDE 1011,31/12/1987,0,437.5312493,0
SITIO GRANDE 1011,31/01/1988,0,448.078042,0
SITIO GRANDE 1011,29/02/1988,0,422.1933657,0
SITIO GRANDE 1011,31/03/1988,0,116.5778082,0
SITIO GRANDE 1011,30/04/1988,0,128.1468004,0
SITIO GRANDE 1011,31/05/1988,0,136.3566341,0
SITIO GRANDE 1011,30/06/1988,0,429.0283709,0
SITIO GRANDE 1011,31/07/1988,0,473.2093571,0
SITIO GRANDE 1011,31/08/1988,0,386.2630789,0
SITIO GRANDE 1011,30/09/1988,0,372.267683,0
SITIO GRANDE 1011,31/10/1988,0,368.4310286,0
SITIO GRANDE 1011,30/11/1988,0,366.8426914,0
SITIO GRANDE 1011,31/12/1988,0,353.547855,0
SITIO GRANDE 1011,31/01/1989,0,349.3776167,0
SITIO GRANDE 1011,28/02/1989,0,392.0293137,0
SITIO GRANDE 1011,31/03/1989,0,412.9252875,0
SITIO GRANDE 1011,30/04/1989,0,391.4681949,0
SITIO GRANDE 1011,31/05/1989,0,359.6114275,0
SITIO GRANDE 1011,30/06/1989,0,315.3331841,0
SITIO GRANDE 1011,31/07/1989,0,269.9434929,0
SITIO GRANDE 1011,31/08/1989,0,242.1550807,0
SITIO GRANDE 1011,30/09/1989,0,223.2220117,0
SITIO GRANDE 1011,31/10/1989,0,255.6463207,0
SITIO GRANDE 1011,30/11/1989,0,142.786325,0
SITIO GRANDE 1011,31/12/1989,0,115.9098254,0
SITIO GRANDE 1011,31/01/1990,0,105.7755069,0
SITIO GRANDE 1011,28/02/1990,0,113.1559446,0
SITIO GRANDE 1011,31/03/1990,0,111.257691,0
SITIO GRANDE 1011,30/04/1990,0,119.0349649,0
SITIO GRANDE 1011,31/05/1990,0,112.3671936,0
SITIO GRANDE 1011,30/06/1990,0.005120328,88.20793651,0.50942435
SITIO GRANDE 1011,31/07/1990,0.064031833,87.16426059,6.0178494
SITIO GRANDE 1011,31/08/1990,0.147960262,89.57116889,12.88897072
SITIO GRANDE 1011,30/09/1990,0.229990584,84.59048964,18.69856459
SITIO GRANDE 1011,31/10/1990,0.215196243,110.6977692,17.70876467
SITIO GRANDE 1011,30/11/1990,0.276726428,117.3051461,21.6746847
SITIO GRANDE 1011,31/12/1990,0.288272064,112.9511981,22.37664483
SITIO GRANDE 1011,31/01/1991,0.261904427,108.5827514,20.75469597
SITIO GRANDE 1011,28/02/1991,0.26060013,97.29404762,20.67270375
SITIO GRANDE 1011,31/03/1991,0.25775772,88.2598325,20.49343175
SITIO GRANDE 1011,30/04/1991,0.257730829,86.35079812,20.49173189
SITIO GRANDE 1011,31/05/1991,0.308188976,94.39533858,23.55844469
SITIO GRANDE 1011,30/06/1991,0.346527055,103.5194495,25.73487506
SITIO GRANDE 1011,31/07/1991,0.439752457,112.2879869,30.54361568
SITIO GRANDE 1011,31/08/1991,0.432734003,105.1061696,30.20337357
SITIO GRANDE 1011,30/09/1991,0.432604736,114.1338069,30.19707565
SITIO GRANDE 1011,31/10/1991,0.431693989,118.0441565,30.15267176
SITIO GRANDE 1011,30/11/1991,0.498388297,115.0463675,33.26162502
SITIO GRANDE 1011,31/12/1991,0.538038698,89.30257256,34.98213009
SITIO GRANDE 1011,31/01/1992,0.554866547,91.22336896,35.68579875
SITIO GRANDE 1011,29/02/1992,0.538874621,164.102685,35.01744804
SITIO GRANDE 1011,31/03/1992,0.538697856,166.9829277,35.00998289
SITIO GRANDE 1011,30/04/1992,0.795625943,184.1732278,44.30911382
SITIO GRANDE 1011,31/05/1992,1.374926829,220.5396748,57.89343959
SITIO GRANDE 1011,30/06/1992,2.052086022,373.6724301,67.23552374
SITIO GRANDE 1011,31/07/1992,2.474726682,529.4459082,71.22075802
SITIO GRANDE 1011,31/08/1992,1.915067533,476.7489393,65.69547743
SITIO GRANDE 1011,30/09/1992,2.109913132,445.516045,67.84476101
SITIO GRANDE 1011,31/10/1992,2.742088854,186.3657054,73.27695736
SITIO GRANDE 1011,30/11/1992,2.943842621,178.0383915,74.64401863
SITIO GRANDE 1011,31/12/1992,2.958558559,168.6254054,74.73827947
SITIO GRANDE 1011,31/01/1993,2.931018123,105.002467,74.56129764
SITIO GRANDE 1011,28/02/1993,3.316763679,84.68672875,76.83449745
SITIO GRANDE 1011,31/03/1993,3.401323043,94.41025358,77.27955912
SITIO GRANDE 1011,30/04/1993,2.914784394,82.36303901,74.45580907
SITIO GRANDE 1011,31/05/1993,2.595783685,52.45490376,72.18965078
SITIO GRANDE 1011,30/06/1993,2.858409786,61.85820591,74.08258699
SITIO GRANDE 1011,31/07/1993,2.819543651,60.81934524,73.81886185
SITIO GRANDE 1011,31/08/1993,2.757943103,62.72939681,73.38969823
SITIO GRANDE 1011,30/09/1993,2.77245935,64.34593496,73.49209342
SITIO GRANDE 1011,31/10/1993,3.286908078,61.52367688,76.67316439
SITIO GRANDE 1011,30/11/1993,0.47586443,79.10475864,32.24309905
SITIO GRANDE 1011,31/12/1993,0.425287356,147.4425287,29.83870968
SITIO GRANDE 1011,31/01/1994,0.159455816,63.06128202,13.75264271
SITIO GRANDE 1011,28/02/1994,0.104849279,47.1328763,9.489916963
SITIO GRANDE 1011,31/03/1994,0.083935018,39.33176895,7.743547044
SITIO GRANDE 1011,30/04/1994,0.082720588,36.02068015,7.640067912
SITIO GRANDE 1011,31/05/1994,0.072103387,39.57290553,6.725413584
SITIO GRANDE 1011,30/06/1994,0.027881041,38.50139405,2.712477396
SITIO GRANDE 1011,31/07/1994,0.027504214,39.97169728,2.676798204
SITIO GRANDE 1011,31/08/1994,0.028999065,39.97202993,2.818181818
SITIO GRANDE 1011,30/09/1994,0.048951049,47.27012987,4.666666667
SITIO GRANDE 1011,31/10/1994,0.059654356,50.94990789,5.6296051
SITIO GRANDE 1011,30/11/1994,0.055772812,54.4452514,5.282652791
SITIO GRANDE 1011,31/12/1994,0.057148124,54.47248594,5.405876711
SITIO GRANDE 1011,31/01/1995,0.057728119,52.54692737,5.457746479
SITIO GRANDE 1011,28/02/1995,0.058823529,60.97636555,5.555555556
SITIO GRANDE 1011,31/03/1995,0.225917431,60.69277523,18.42843779
SITIO GRANDE 1011,30/04/1995,0.501639344,62.60644809,33.40611354
SITIO GRANDE 1011,31/05/1995,0.491592483,57.97804154,32.95755968
SITIO GRANDE 1011,30/06/1995,0.484076433,53.53747346,32.61802575
SITIO GRANDE 1011,31/07/1995,0.475657315,49.76550509,32.23358909
SITIO GRANDE 1011,31/08/1995,0.297113752,54.37402377,22.90575916
SITIO GRANDE 1011,30/09/1995,0.279588336,57.79931389,21.84986595
SITIO GRANDE 1011,31/10/1995,0.314583663,59.81924475,23.93028846
SITIO GRANDE 1011,30/11/1995,0.333280432,57.6133947,24.99702416
SITIO GRANDE 1011,31/12/1995,0.32293578,56.73761468,24.41054092
SITIO GRANDE 1011,31/01/1996,1.834259259,104.6411111,64.71741261
SITIO GRANDE 1011,29/02/1996,3.515873016,109.559127,77.85588752
SITIO GRANDE 1011,31/03/1996,1.186277653,47.11894838,54.26015545
SITIO GRANDE 1011,30/04/1996,0.944806517,49.48228106,48.58100325
SITIO GRANDE 1011,31/05/1996,1.127075947,61.13565964,52.98710413
SITIO GRANDE 1011,30/06/1996,1.265182186,74.46052632,55.85344057
SITIO GRANDE 1011,31/07/1996,1.257684631,73.19421158,55.70683406
SITIO GRANDE 1011,31/08/1996,1.162900683,62.84358031,53.76579203
SITIO GRANDE 1011,30/09/1996,1.159223301,65.32116505,53.68705036
SITIO GRANDE 1011,31/10/1996,1.447021247,64.37244827,59.13398786
SITIO GRANDE 1011,30/11/1996,1.400936037,61.58127925,58.34957765
SITIO GRANDE 1011,31/12/1996,1.285953177,62.22123746,56.25457206
SITIO GRANDE 1011,31/01/1997,1.264352987,63.78686621,55.83727423
SITIO GRANDE 1011,28/02/1997,1.248895434,63.38969072,55.53372626
SITIO GRANDE 1011,31/03/1997,1.356509884,61.57509657,57.56436216
SITIO GRANDE 1011,30/04/1997,1.523076923,68.02263736,60.36585366
SITIO GRANDE 1011,31/05/1997,1.529900019,70.99245425,60.47274625
SITIO GRANDE 1011,30/06/1997,1.486395196,71.57590542,59.78113208
SITIO GRANDE 1011,31/07/1997,1.346875,74.79736842,57.39014647
SITIO GRANDE 1011,31/08/1997,1.342788727,78.44630687,57.31582672
SITIO GRANDE 1011,30/09/1997,1.354901961,82.34078431,57.53538718
SITIO GRANDE 1011,31/10/1997,1.35483871,70.17419355,57.53424658
SITIO GRANDE 1011,30/11/1997,1.352941176,69.68156863,57.5
SITIO GRANDE 1011,31/12/1997,1.35313093,67.75616698,57.50342714
SITIO GRANDE 1011,31/01/1998,1.35313093,61.20094877,57.50342714
SITIO GRANDE 1011,28/02/1998,1.524431434,60.89304211,60.38711979
SITIO GRANDE 1011,31/03/1998,1.630752212,53.75176991,61.9880582
SITIO GRANDE 1011,30/04/1998,1.547716895,162.5308219,60.74917107
SITIO GRANDE 1011,31/05/1998,1.51194332,392.5376518,60.19018454
SITIO GRANDE 1011,30/06/1998,1.876669094,53.82884195,65.23757279
SITIO GRANDE 1011,31/07/1998,1.925558313,48.06129032,65.81849025
SITIO GRANDE 1011,31/08/1998,1.918037135,57.61007958,65.73038815
SITIO GRANDE 1011,30/09/1998,1.917199222,59.32453459,65.72054481
SITIO GRANDE 1011,31/10/1998,1.91689008,62.70697051,65.71691176
SITIO GRANDE 1011,30/11/1998,2.002307692,65.70948718,66.69228798
SITIO GRANDE 1011,31/12/1998,1.934935664,65.44695314,65.92770287
SITIO GRANDE 1011,31/01/1999,1.609482221,57.99979206,61.67822137
SITIO GRANDE 1011,28/02/1999,1.486681223,58.24104803,59.78575819
SITIO GRANDE 1011,31/03/1999,1.500201613,50.69616935,60.00322555
SITIO GRANDE 1011,30/04/1999,1.522693997,49.98828697,60.35983749
SITIO GRANDE 1011,31/05/1999,1.845098039,52.00675381,64.85182633
SITIO GRANDE 1011,30/06/1999,1.791574279,62.9751663,64.17791898
SITIO GRANDE 1011,31/07/1999,1.764584622,61.64213564,63.82820073
SITIO GRANDE 1011,31/08/1999,1.935483871,64.36752688,65.93406593
SITIO GRANDE 1011,30/09/1999,1.933763058,85.91353634,65.9140844
SITIO GRANDE 1011,31/10/1999,1.932735426,94.41053812,65.90214067
SITIO GRANDE 1011,30/11/1999,1.890883656,105.7670786,65.40850069
SITIO GRANDE 1011,31/12/1999,1.800215054,74.71978495,64.28845711
SITIO GRANDE 1011,31/01/2000,1.800215054,65.4027957,64.28845711
SITIO GRANDE 1011,29/02/2000,1.8,68.5462069,64.28571429
SITIO GRANDE 1011,31/03/2000,1.998328957,73.47911196,66.64808917
SITIO GRANDE 1011,30/04/2000,2.076923077,67.96025641,67.5
SITIO GRANDE 1011,31/05/2000,2.077171216,67.59503722,67.50262076
SITIO GRANDE 1011,30/06/2000,2.076923077,68.39589744,67.5
SITIO GRANDE 1011,31/07/2000,2.077171216,66.11935484,67.50262076
SITIO GRANDE 1011,31/08/2000,2.082262211,66.53367609,67.55629691
SITIO GRANDE 1011,30/09/2000,2.083634343,56.49208113,67.57073347
SITIO GRANDE 1011,31/10/2000,2.086021505,50.46801075,67.59581882
SITIO GRANDE 1011,30/11/2000,2.086968602,50.11892192,67.60576058
SITIO GRANDE 1011,31/12/2000,2.086021505,55.94865591,67.59581882
SITIO GRANDE 1011,31/01/2001,2.086021505,53.66505376,67.59581882
SITIO GRANDE 1011,28/02/2001,2.086930634,60.27537958,67.60536214
SITIO GRANDE 1011,31/03/2001,2.086021505,62.4188172,67.59581882
SITIO GRANDE 1011,30/04/2001,2.086968602,65.85495971,67.60576058
SITIO GRANDE 1011,31/05/2001,2.086021505,63.33225806,67.59581882
SITIO GRANDE 1011,30/06/2001,2.089469297,173.4101139,67.63198129
SITIO GRANDE 1011,31/07/2001,2.088709677,45.97688172,67.62402089
SITIO GRANDE 1011,31/08/2001,2.091891892,46.14864865,67.65734266
SITIO GRANDE 1011,30/09/2001,2.086968602,46.34231731,67.60576058
SITIO GRANDE 1011,31/10/2001,2.082644628,300.4859504,67.56032172
SITIO GRANDE 1011,31/12/2001,0,55.17248157,0
SITIO GRANDE 1011,31/03/2002,0.125,222.64125,11.11111111
SITIO GRANDE 1011,30/04/2002,0.135416667,241.4008333,11.9266055
SITIO GRANDE 1011,31/05/2002,3.19218241,316.742671,76.14607615
SITIO GRANDE 1011,30/06/2002,4.142857143,323.6190476,80.55555556
SITIO GRANDE 1011,31/07/2002,0.053333333,334.3973333,5.063291139
SITIO GRANDE 1011,31/10/2002,2.259042231,222.6698323,69.31613863
SITIO GRANDE 1011,30/11/2002,3.794818947,310.3281333,79.14415516
SITIO GRANDE 1011,31/12/2002,4.617651855,351.3063596,82.19896808
SITIO GRANDE 1011,31/01/2003,4.616733871,434.6020565,82.19605872
SITIO GRANDE 1011,28/02/2003,4.61524363,449.4428252,82.1913337
SITIO GRANDE 1011,31/03/2003,6.020567376,565.2952888,85.75613698
SITIO GRANDE 1011,30/04/2003,7.745241581,641.9139092,88.56521011
SITIO GRANDE 1011,31/07/2003,10.5475516,840.0594901,91.3401556
SITIO GRANDE 1011,31/05/2004,9.133333333,125.7,90.13157895
SITIO GRANDE 1011,30/06/2004,9.202610749,124.648521,90.19858716
SITIO GRANDE 1011,31/07/2004,9.203736057,104.487972,90.1996681
SITIO GRANDE 1011,31/08/2004,9.203736057,98.18505577,90.1996681
SITIO GRANDE 1011,30/09/2004,9.208304402,82.95903347,90.20405387
SITIO GRANDE 1011,31/10/2004,9.213154362,116.1722148,90.20870571
SITIO GRANDE 1011,30/11/2004,9.202749618,101.9283433,90.19872057
SITIO GRANDE 1011,31/12/2004,9.556683823,110.7781333,90.52732831
SITIO GRANDE 1011,31/01/2005,11.84057725,115.9229202,92.21218812
SITIO GRANDE 1011,28/02/2005,11.8343985,116.1067669,92.20843891
SITIO GRANDE 1011,31/03/2005,11.79915508,115.083084,92.18698427
SITIO GRANDE 1011,30/04/2005,11.94747578,120.6501785,92.27648681
SITIO GRANDE 1011,31/05/2005,11.52196174,103.0428456,92.01403086
SITIO GRANDE 1011,30/06/2005,11.49098592,120.8428169,91.99422682
SITIO GRANDE 1011,31/07/2005,11.48720022,116.0043115,91.99179974
SITIO GRANDE 1011,31/08/2005,12.36759777,117.1765363,92.51922434
SITIO GRANDE 1011,30/09/2005,15.95266667,121.331,94.10122301
SITIO GRANDE 1011,31/10/2005,15.93731826,145.4575121,94.09587761
SITIO GRANDE 1011,30/11/2005,16.30934975,116.388611,94.22277547
SITIO GRANDE 1011,31/12/2005,28.11408451,137.8140845,96.56523632
SITIO GRANDE 1011,31/01/2006,13.06763973,546.5895336,92.89148699
SITIO GRANDE 1011,28/02/2006,8.801538462,501.8363077,89.79752001
SITIO GRANDE 1011,31/03/2006,10.55451807,328.9090361,91.34537681
SITIO GRANDE 1011,30/04/2006,20.78315055,340.2228315,95.40929583
SITIO GRANDE 1011,31/05/2006,21.19412942,683.8425617,95.49430401
SITIO GRANDE 1011,30/06/2006,21.55371901,967.8241923,95.56614144
SITIO GRANDE 1011,30/11/2006,3.391451215,634.6264778,77.22848436
SITIO GRANDE 1011,31/12/2006,3.086210526,732.5775789,75.5274479
SITIO GRANDE 1011,31/01/2007,4.187271898,1193.037774,80.72204389
SITIO GRANDE 1011,28/02/2007,9.803291815,2346.692972,90.74356208
SITIO GRANDE 1011,31/03/2007,13.4609921,3126.472792,93.08484512
SITIO GRANDE 1011,30/04/2007,13.98442029,2900.513889,93.32640182
SITIO GRANDE 1011,31/05/2007,16.40419982,3051.974436,94.25426041
SITIO GRANDE 1011,30/06/2007,16.31143519,3212.440916,94.22347143
SITIO GRANDE 1011,31/07/2007,15.95432258,3115.438194,94.10179914
SITIO GRANDE 1011,31/08/2007,15.91823667,3222.987071,94.08921852
SITIO GRANDE 1011,30/09/2007,16.26125862,4338.82485,94.2066797
SITIO GRANDE 1011,31/10/2007,16.02282454,4374.412902,94.12553423
SITIO GRANDE 1011,30/11/2007,16.23267327,4464.74769,94.19706981
SITIO GRANDE 1011,31/12/2007,15.75905707,5095.987097,94.03307719
SITIO GRANDE 1011,31/01/2008,18.82802198,5186.203846,94.95663258
SITIO GRANDE 1011,29/02/2008,20.2354232,5213.166458,95.29088735
SITIO GRANDE 1011,31/03/2008,20.24090909,5206.518182,95.29210357
SITIO GRANDE 1011,30/06/2009,20.19034091,1003.497727,95.28086875
SITIO GRANDE 1011,31/07/2009,20.20857143,999.8,95.28492523
SITIO GRANDE 1011,30/11/2016,3.8,566.3411765,79.16666667
SITIO GRANDE 1011,31/12/2016,3.800645161,566.3354839,79.16946647
SITIO GRANDE 1011,31/01/2017,3.800645161,566.3354839,79.16946647
SITIO GRANDE 1011,28/02/2017,3.786538462,564.9711538,79.10807553
SITIO GRANDE 1011,31/03/2017,3.780821918,620.6438356,79.08309456
SITIO GRANDE 1011,30/04/2017,3.750833333,707.9208333,78.95106122
SITIO GRANDE 1011,31/05/2017,3.75,707.9201613,78.94736842
SITIO GRANDE 1011,30/06/2017,4.150833333,622.9666667,80.58566575
SITIO GRANDE 1011,31/07/2017,2.862204724,34.55905512,74.10805301
SITIO GRANDE 1011,31/08/2017,3.522580645,40.4516129,77.88873039
SITIO GRANDE 1011,30/09/2017,3.450952381,40.45238095,77.53289826
SITIO GRANDE 1011,31/10/2017,3.477880184,40.4516129,77.66800453
SITIO GRANDE 1011,30/11/2017,3.571428571,40.45285714,78.125
SITIO GRANDE 1011,31/12/2017,3.571428571,40.45285714,78.125
SITIO GRANDE 1011,31/01/2018,3.582380347,35.98094028,78.17728071
