pozo,fecha,aceite_bpd,aceite_bpm,agua_bpd,agua_bpm,gas_mmcfpd,gas_mmcfpm,wor,gor,wc
SITIO GRANDE 911,31/08/1988,1187.552,36814.112,611.1850968,18946.74,2.037516134,63.16300015,0.51465965,305.5931007,33.9785674
SITIO GRANDE 911,30/09/1988,1188.914833,35667.445,612.4363333,18373.09,1.965799956,58.97399868,0.515122123,294.4989154,33.99871966
SITIO GRANDE 911,31/10/1988,1176.473484,36470.678,617.3533548,19137.95,1.901709696,58.95300056,0.52474906,287.9102997,34.41543752
SITIO GRANDE 911,30/11/1988,1115.049267,33451.478,666.9916,20009.75,1.819733295,54.59199886,0.598172314,290.675755,37.42852437
SITIO GRANDE 911,31/12/1988,1119.660581,34709.478,667.1863871,20682.78,1.852612921,57.43100056,0.595882715,294.7090174,37.33875363
SITIO GRANDE 911,31/01/1989,1070.963806,33199.878,689.1202258,21362.73,1.688225841,52.33500106,0.643457997,280.770111,39.15268891
SITIO GRANDE 911,28/02/1989,916.7899643,25670.119,729.7747857,20433.69,1.747678594,48.93500063,0.796010879,339.5367916,44.32104998
SITIO GRANDE 911,31/03/1989,606.295129,18795.149,607.8574839,18843.58,1.360161277,42.1649996,1.002576888,399.5778923,50.06433931
SITIO GRANDE 911,30/04/1989,544.3156333,16329.469,374.1501667,11224.51,0.739000003,22.17000009,0.68737722,241.8180733,40.73642881
SITIO GRANDE 911,31/05/1989,534.4673871,16568.489,351.7327419,10903.72,0.639709728,19.83100157,0.658099541,213.1851107,39.68998994
SITIO GRANDE 911,30/06/1989,534.6709667,16040.129,354.1479667,10624.44,0.565533373,16.96600118,0.662366182,188.3938669,39.84478203
SITIO GRANDE 911,31/07/1989,534.6702903,16574.779,357.0893871,11069.77,0.493870953,15.30999955,0.667868392,164.5214603,40.04323095
SITIO GRANDE 911,31/08/1989,534.6297097,16573.521,357.8807097,11094.3,0.472580632,14.64999959,0.669399218,157.4410414,40.09821084
SITIO GRANDE 911,30/09/1989,534.6709667,16040.129,357.9219667,10737.66,0.435766682,13.07300047,0.669424728,145.1652092,40.09912619
SITIO GRANDE 911,31/10/1989,535.2384194,16592.391,352.7675484,10935.79,0.537548402,16.66400046,0.659084878,178.8814966,39.7258083
SITIO GRANDE 911,30/11/1989,536.2015333,16086.046,350.8562,10525.69,0.52643329,15.7929987,0.654336435,174.86803,39.55280323
SITIO GRANDE 911,31/12/1989,535.8877097,16612.519,356.582129,11054.05,0.453806426,14.06799921,0.665404566,150.8314717,39.95452993
SITIO GRANDE 911,31/01/1990,460.1033548,14263.204,455.456871,14119.16,0.393838762,12.20900162,0.989901217,152.4607956,49.74624916
SITIO GRANDE 911,28/02/1990,273.615,7661.22,623.3614643,17454.12,0.230428544,6.451999221,2.278243021,150.0000821,69.49585514
SITIO GRANDE 911,31/03/1990,270.47,8384.57,630.0550968,19531.71,0.252741954,7.835000566,2.329482371,166.4383346,69.96530125
SITIO GRANDE 911,30/04/1990,270.4909667,8114.729,622.5842,18677.53,0.270333322,8.109999666,2.30168204,178.0089916,69.71240753
SITIO GRANDE 911,31/05/1990,106.6256452,3305.395,248.9622581,7717.83,0.101774231,3.155001172,2.334919125,170.0087536,70.0142653
SITIO GRANDE 911,30/06/1999,140.7702,2815.404,30.8839,617.68,0.071649995,1.432999897,0.219392315,90.65683646,17.99193844
SITIO GRANDE 911,31/07/1999,99.62548387,3088.39,66.14645161,2050.54,0.046645137,1.445999238,0.66395112,83.39327902,39.90208078
SITIO GRANDE 911,31/08/1999,88.06,2729.86,75.72348387,2347.43,0.042032239,1.302999423,0.859907834,85.0156682,46.23389495
SITIO GRANDE 911,30/09/1999,86.59233333,2597.77,74.0962,2222.89,0.032633373,0.979001176,0.855690073,67.12397094,46.11169102
SITIO GRANDE 911,31/10/1999,69.59580645,2157.47,56.95493548,1765.6,0.036806461,1.1410003,0.818367347,94.196793,45.00561167
SITIO GRANDE 911,30/11/1999,64.787,1943.61,52.10216667,1563.07,0.038899966,1.166998982,0.80420712,106.9440129,44.57399103
SITIO GRANDE 911,31/12/1999,69.19,2144.89,56.54912903,1753.02,0.026387144,0.818001459,0.817302053,67.92727273,44.97337421
SITIO GRANDE 911,31/01/2000,69.19,2144.89,56.54912903,1753.02,0.023096725,0.71599848,0.817302053,59.4568915,44.97337421
SITIO GRANDE 911,29/02/2000,69.19,2006.51,56.54493103,1639.8,0.024206887,0.701999733,0.817241379,62.31473354,44.971537
SITIO GRANDE 911,31/03/2000,64.52322581,2000.22,61.25648387,1898.95,0.031225827,0.968000647,0.949371069,86.19716981,48.70140345
SITIO GRANDE 911,30/04/2000,62.9,1887,62.9,1887,0.031199949,0.935998466,1,88.34833333,50
SITIO GRANDE 911,31/05/2000,62.9,1949.9,62.9,1949.9,0.03103228,0.96200068,1,87.87354839,50
SITIO GRANDE 911,30/06/2000,62.9,1887,62.92096667,1887.63,0.031399948,0.941998434,1.000333333,88.91466667,50.00833194
SITIO GRANDE 911,31/07/2000,62.9,1949.9,62.92029032,1950.53,0.030354807,0.940999028,1.000322581,85.95516129,50.00806322
SITIO GRANDE 911,31/08/2000,62.9,1949.9,62.9,1949.9,0.032225803,0.998999891,1,91.25322581,50
SITIO GRANDE 911,30/09/2000,62.69033333,1880.71,63.04676667,1891.4,0.027799967,0.833999018,1.005685619,78.98394649,50.14173754
SITIO GRANDE 911,31/10/2000,56.61,1358.64,69.13758333,1659.3,0.021458389,0.515001333,1.221296296,67.51481481,54.98124218
SITIO GRANDE 911,31/12/2003,438.2033333,2629.22,161.1288333,966.77,0.136431869,0.818591215,0.367703349,55.45430622,26.88472975
SITIO GRANDE 92,31/08/1974,6002.019452,186062.603,0,0,10.7271935,332.5429985,0,318.3345965,0
SITIO GRANDE 92,30/09/1974,10969.42453,329082.736,0,0,20.50733328,615.2199985,0,332.9817789,0
SITIO GRANDE 92,31/10/1974,13308.03706,412549.149,0,0,24.80061294,768.8190012,0,331.9277308,0
SITIO GRANDE 92,30/11/1974,13147.9241,394437.723,0,0,23.89826667,716.948,0,323.7459459,0
SITIO GRANDE 92,31/12/1974,13071.20842,405207.461,0,0,24.00487091,744.1509982,0,327.0986559,0
SITIO GRANDE 92,31/01/1975,13389.44184,415072.697,0,0,23.65096772,733.1799993,0,314.6165515,0
SITIO GRANDE 92,28/02/1975,13355.44468,373952.451,0,0,24.24017858,678.7250003,0,323.275347,0
SITIO GRANDE 92,31/03/1975,11736.12548,363819.89,0,0,24.60480649,762.7490011,0,373.413774,0
SITIO GRANDE 92,30/04/1975,9430.827633,282924.829,0,0,17.55306663,526.591999,0,331.5112861,0
SITIO GRANDE 92,31/05/1975,10352.89361,320939.702,0,0,16.32483865,506.0699982,0,280.8550716,0
SITIO GRANDE 92,30/06/1975,10865.6605,325969.815,0,0,16.20176671,486.0530012,0,265.5836696,0
SITIO GRANDE 92,31/07/1975,10876.81003,337181.111,0,0,16.1012581,499.139001,0,263.6655517,0
SITIO GRANDE 92,31/08/1975,9949.177065,308424.489,0,0,15.19719357,471.1130008,0,272.0641757,0
SITIO GRANDE 92,30/09/1975,9873.496867,296204.906,0,0,14.0415,421.2449999,0,253.3014266,0
SITIO GRANDE 92,31/10/1975,6488.682839,201149.168,0,0,9.421161342,292.0560016,0,258.6086331,0
SITIO GRANDE 92,30/11/1975,5511.256067,165337.682,0,0,8.632600016,258.9780005,0,278.9884044,0
SITIO GRANDE 92,31/12/1975,5189.635516,160878.701,0,0,7.362258056,228.2299997,0,252.6790893,0
SITIO GRANDE 92,31/01/1976,4516.646097,140016.029,0,0,7.313258112,226.7110015,0,288.3964852,0
SITIO GRANDE 92,29/02/1976,2014.70869,58426.552,0,0,7.688448336,222.9650017,0,679.7067221,0
SITIO GRANDE 92,31/03/1976,2015.052226,62466.619,0,0,8.006032278,248.1870006,0,707.6624543,0
SITIO GRANDE 92,30/04/1976,4485.168367,134555.051,0,0,6.678900054,200.3670016,0,265.2291896,0
SITIO GRANDE 92,31/05/1976,371.9216129,11529.57,0,0,0.528741941,16.39100017,0,253.2138571,0
SITIO GRANDE 92,31/12/1976,770.6670323,23890.678,0,0,1.175935538,36.45400166,0,271.7764731,0
SITIO GRANDE 92,31/01/1977,2954.473871,91588.69,0,0,4.862419299,150.7349983,0,293.1347984,0
SITIO GRANDE 92,28/02/1977,2356.818071,65990.906,0,0,3.023785747,84.66600091,0,228.5178241,0
SITIO GRANDE 92,31/03/1977,2174.067484,67396.092,0,0,2.644032208,81.96499846,0,216.6151585,0
SITIO GRANDE 92,30/04/1977,2627.102367,78813.071,0,0,3.871866628,116.1559988,0,262.5055667,0
SITIO GRANDE 92,31/05/1977,4463.262258,138361.13,0,0,7.378193529,228.7239994,0,294.4372551,0
SITIO GRANDE 92,30/06/1977,4770.985967,143129.579,0,0,8.054799965,241.6439989,0,300.7057583,0
SITIO GRANDE 92,31/07/1977,4767.941742,147806.194,0,0,9.153258104,283.7510012,0,341.9321151,0
SITIO GRANDE 92,31/08/1977,4823.943032,149542.234,0,0,9.35032256,289.8599993,0,345.238759,0
SITIO GRANDE 92,30/09/1977,4948.259133,148447.774,0,0,9.989433286,299.6829986,0,359.5700745,0
SITIO GRANDE 92,31/10/1977,7568.675839,234628.951,0,0,20.01632252,620.5059981,0,471.0418665,0
SITIO GRANDE 92,30/11/1977,7592.7219,227781.657,0,0,18.83023335,564.9070006,0,441.7263768,0
SITIO GRANDE 92,31/12/1977,7585.354484,235145.989,0,0,18.37577414,569.6489985,0,431.4841898,0
SITIO GRANDE 92,31/01/1978,7578.678968,234939.048,0,0,18.04148383,559.2859986,0,424.0078204,0
SITIO GRANDE 92,28/02/1978,7582.482679,212309.515,0,0,17.67378571,494.866,0,415.157877,0
SITIO GRANDE 92,31/03/1978,7579.652903,234969.24,0,0,17.50235481,542.572999,0,411.2844496,0
SITIO GRANDE 92,30/04/1978,7579.659667,227389.79,0,0,17.44536669,523.3610006,0,409.944931,0
SITIO GRANDE 92,31/05/1978,7579.652903,234969.24,0,0,17.36193547,538.2199996,0,407.9847628,0
SITIO GRANDE 92,30/06/1978,7579.659667,227389.79,0,0,17.52106669,525.6320006,0,411.7237891,0
SITIO GRANDE 92,31/07/1978,7579.652903,234969.24,0,0,18.11187092,561.4679986,0,425.6073509,0
SITIO GRANDE 92,31/08/1978,7579.652903,234969.24,0,0,19.41741938,601.9400009,0,456.2861816,0
SITIO GRANDE 92,30/09/1978,7579.659667,227389.79,0,0,19.14026664,574.2079991,0,449.7730215,0
SITIO GRANDE 92,31/10/1978,9125.816065,282900.298,0,0,15.76103229,488.592001,0,307.6153988,0
SITIO GRANDE 92,30/11/1978,9848.902967,295467.089,0,0,17.42313337,522.6940012,0,315.0892066,0
SITIO GRANDE 92,31/12/1978,12245.10823,379598.355,0,0,18.20858068,564.4660012,0,264.8552532,0
SITIO GRANDE 92,31/01/1979,12476.0121,386756.375,0,0,16.26993546,504.3679992,0,232.2764432,0
SITIO GRANDE 92,28/02/1979,12603.31793,352892.902,0,0,18.17910716,509.0150005,0,256.9110488,0
SITIO GRANDE 92,31/03/1979,13054.4689,404688.536,0,0,19.73919349,611.9149981,0,269.3179625,0
SITIO GRANDE 92,30/04/1979,13033.2574,390997.722,0,0,19.53206664,585.9619991,0,266.9256746,0
SITIO GRANDE 92,31/05/1979,13033.26552,404031.231,0,0,20.79293549,644.5810002,0,284.1565606,0
SITIO GRANDE 92,30/06/1979,13155.93337,394678.001,0,0,20.61480003,618.444001,0,279.0953402,0
SITIO GRANDE 92,31/07/1979,13236.49339,410331.295,0,0,20.35187095,630.9079995,0,273.8586843,0
SITIO GRANDE 92,31/08/1979,13165.13232,408119.102,0,0,20.29812904,629.2420003,0,274.6160428,0
SITIO GRANDE 92,30/09/1979,13085.75793,392572.738,0,0,14.81653335,444.4960006,0,201.6707182,0
SITIO GRANDE 92,31/10/1979,13205.4289,409368.296,0,0,13.4096129,415.6979999,0,180.8667996,0
SITIO GRANDE 92,30/11/1979,12792.24557,383767.367,0,0,12.92779996,387.8339989,0,180.0001885,0
SITIO GRANDE 92,31/12/1979,12793.31216,396592.677,0,0,13.48319358,417.9790011,0,187.7175586,0
SITIO GRANDE 92,31/01/1980,12793.55565,396600.225,0,0,13.10148383,406.1459986,0,182.3997954,0
SITIO GRANDE 92,29/02/1980,12793.20931,371003.07,0,0,12.94124133,375.2959984,0,180.1737653,0
SITIO GRANDE 92,31/03/1980,12864.81526,398809.273,0,0,12.75293548,395.341,0,176.5638267,0
SITIO GRANDE 92,30/04/1980,12788.4506,383653.518,0,0,13.02996668,390.8990005,0,181.4765437,0
SITIO GRANDE 92,31/05/1980,12896.42758,399789.255,0,0,14.20406447,440.3259985,0,196.1725942,0
SITIO GRANDE 92,30/06/1980,12891.7324,386751.972,0,0,14.52569997,435.770999,0,200.687772,0
SITIO GRANDE 92,31/07/1980,14021.4651,434665.418,0,0,13.73890323,425.906,0,174.5234515,0
SITIO GRANDE 92,31/08/1980,14022.13468,434686.175,0,0,12.89896769,399.8679985,0,163.8460384,0
SITIO GRANDE 92,30/09/1980,13971.89313,419156.794,0,0,13.24843331,397.4529992,0,168.8901778,0
SITIO GRANDE 92,31/10/1980,13336.13916,413420.314,0,0,12.8320968,397.7950009,0,171.3809843,0
SITIO GRANDE 92,30/11/1980,11986.76913,359603.074,0,0,9.687999955,290.6399987,0,143.9551185,0
SITIO GRANDE 92,31/12/1980,11580.21465,358986.654,0,0,11.02309674,341.7159989,0,169.5438862,0
SITIO GRANDE 92,31/01/1981,10965.7831,339939.276,0,0,9.783483898,303.2880008,0,158.9091876,0
SITIO GRANDE 92,28/02/1981,10716.85707,300071.998,28.64196429,801.98,10.5837857,296.3459996,0.002672609,175.901168,0.266548479
SITIO GRANDE 92,31/03/1981,9821.287161,304459.902,236.0779032,7318.42,11.59580639,359.4699982,0.024037369,210.2943818,2.347313652
SITIO GRANDE 92,30/04/1981,10941.03567,328231.07,240.9699,7229.1,11.10806667,333.242,0.022024414,180.831951,2.154979252
SITIO GRANDE 92,31/05/1981,8983.39829,278485.347,446.7320323,13848.69,9.739870927,301.9359987,0.049728624,193.1112926,4.73728376
SITIO GRANDE 92,30/06/1981,5441.8564,163255.692,810.8648667,24325.95,6.396066622,191.8819987,0.149005194,209.3442446,12.96819148
SITIO GRANDE 92,31/07/1981,5418.997323,167988.917,903.7918387,28017.55,6.536806448,202.6409999,0.166782116,214.8531937,14.29419542
SITIO GRANDE 92,31/08/1981,3841.668226,119091.715,1736.01971,53816.61,5.054677425,156.6950002,0.451892149,234.3520268,31.12436067
SITIO GRANDE 92,30/09/1981,4154.649833,124639.495,2326.146833,69784.41,6.217866645,186.5359994,0.559889985,266.5643713,35.89291492
SITIO GRANDE 92,31/10/1981,4540.162581,140745.04,2978.375871,92329.65,5.793806463,179.6080004,0.656006435,227.2938595,39.61376124
SITIO GRANDE 92,30/11/1981,4503.7658,135112.974,2982.424467,89472.73,5.113466618,153.4039985,0.662206828,202.2249565,39.83901505
SITIO GRANDE 92,31/12/1981,4503.741452,139615.985,2991.118194,92724.66,4.73280649,146.7170012,0.664140743,187.1718019,39.90892872
SITIO GRANDE 92,31/01/1982,4229.680065,131120.082,3251.098097,100784.04,5.05264512,156.6319987,0.768639246,212.7680444,43.45935711
SITIO GRANDE 92,28/02/1982,3590.421857,100531.812,3592.578429,100592.2,5.546821407,155.3109994,1.000600646,275.1654028,50.01501162
SITIO GRANDE 92,31/03/1982,2203.427581,68306.255,2472.517839,76648.05,3.82099996,118.4509988,1.122123486,308.8683273,52.87738879
SITIO GRANDE 92,30/04/1982,2744.620533,82338.616,1290.477367,38714.32,3.818433368,114.553001,0.470184257,247.7981345,31.98131492
SITIO GRANDE 92,31/05/1982,2481.202097,76917.265,976.6138065,30275.03,3.554806409,110.1989987,0.393605103,255.181355,28.24366113
SITIO GRANDE 92,30/06/1982,2115.536667,63466.1,523.8102333,15714.31,2.935099949,88.05299847,0.247601586,247.1140634,19.84620639
SITIO GRANDE 92,31/07/1982,2355.807903,73030.045,922.8647419,28608.81,6.860290353,212.669001,0.391740235,518.6779036,28.14751096
SITIO GRANDE 92,30/09/1982,273.6359667,8209.079,111.2701,3338.1,2.771366638,83.14099915,0.406635507,1803.914413,28.90837781
SITIO GRANDE 92,31/10/1982,187.4217097,5810.073,78.19890323,2424.17,2.521129078,78.15500142,0.417235033,2395.908953,29.44007333
SITIO GRANDE 92,30/11/1982,187.4000667,5622.002,78.60403333,2358.12,1.992200049,59.76600146,0.419445066,1893.469568,29.549933
SITIO GRANDE 92,31/12/1982,187.4217097,5810.073,78.58441935,2436.12,1.888290337,58.53700046,0.419291978,1794.502219,29.5423341
SITIO GRANDE 92,31/01/1983,187.4217097,5810.073,78.74674194,2441.15,1.77529036,55.03400117,0.42015806,1687.114756,29.58530264
SITIO GRANDE 92,28/02/1983,362.304,10144.512,39.96396429,1118.99,1.167499946,32.68999849,0.11030506,573.9563492,9.93466242
SITIO GRANDE 92,31/03/1983,552.891,17139.621,0,0,0.627838749,19.46300121,0,202.2570737,0
SITIO GRANDE 92,30/04/1983,549.8508333,16495.525,0,0,0.713733277,21.41199831,0,231.199123,0
SITIO GRANDE 92,31/05/1983,555.5693226,17222.649,0.344935484,10.69,0.709032256,21.97999994,0.000620868,227.3122603,0.062048325
SITIO GRANDE 92,30/06/1983,519.9733333,15599.2,5.702933333,171.09,0.77083338,23.1250014,0.010967742,264.0429435,1.084875559
SITIO GRANDE 92,31/07/1983,465.46,14429.26,15.05541935,466.72,1.098580624,34.05599934,0.032345248,420.3825632,3.13318132
SITIO GRANDE 92,31/08/1983,451.1756129,13986.444,16.09022581,498.8,1.135612871,35.20399901,0.035662889,448.3114319,3.443484302
SITIO GRANDE 92,30/09/1983,449.2108333,13476.325,16.20723333,486.22,1.098366628,32.95099884,0.036079347,435.504084,3.482295702
SITIO GRANDE 92,31/10/1983,461.6657097,14311.637,15.05541935,466.72,1.044161241,32.36899846,0.032611084,402.8423065,3.158118748
SITIO GRANDE 92,30/11/1983,454.8718333,13646.155,22.1408,664.22,1.096833382,32.90500145,0.04867481,429.483752,4.641554218
SITIO GRANDE 92,31/12/1983,438.5956129,13596.464,26.74264516,829.02,0.933677379,28.94399875,0.060973353,379.1645078,5.746925963
SITIO GRANDE 92,31/01/1984,585.2337742,18142.247,32.91090323,1020.24,0.722387137,22.39400124,0.056235482,219.8546961,5.324142457
SITIO GRANDE 92,29/02/1984,601.1938621,17434.622,44.18182759,1281.27,0.671758659,19.48100111,0.073490151,199.0186882,6.845908249
SITIO GRANDE 92,31/03/1984,395.7627419,12268.645,44.31406452,1373.74,0.544806484,16.88900101,0.111971289,245.1898488,10.06962054
SITIO GRANDE 92,30/04/1984,390.9025333,11727.076,46.50406667,1395.12,0.538699969,16.16099906,0.118965887,245.4559644,10.63177069
SITIO GRANDE 92,31/05/1984,306.262129,9494.126,51.07074194,1583.19,0.4977419,15.4299989,0.166755002,289.4716444,14.29220374
SITIO GRANDE 92,30/06/1984,398.1360333,11944.081,46.06376667,1381.91,0.540000021,16.20000062,0.115698562,241.5780189,10.37005569
SITIO GRANDE 92,31/07/1984,467.0832258,14479.58,61.86519355,1917.82,0.58125809,18.01900078,0.132450043,221.651086,11.695884
SITIO GRANDE 92,31/08/1984,540.9602903,16769.769,72.94370968,2261.26,0.618709671,19.17999979,0.134841154,203.7120138,11.88194077
SITIO GRANDE 92,30/09/1984,518.2750333,15548.251,95.0419,2851.26,0.58686663,17.60599889,0.183381205,201.6853028,15.49637632
SITIO GRANDE 92,31/10/1984,515.78,15989.18,97.495,3022.35,0.522032262,16.18300012,0.18902439,180.2718725,15.89743589
SITIO GRANDE 92,30/11/1984,514.1236333,15423.709,99.40296667,2982.09,0.529166648,15.87499943,0.19334448,183.3242935,16.20190008
SITIO GRANDE 92,31/12/1984,465.46,14429.26,154.7137097,4796.13,0.691967738,21.45099986,0.33238884,264.7881866,24.94683461
SITIO GRANDE 92,31/01/1985,468.1180323,14511.659,154.2673226,4782.29,0.742322627,23.01200142,0.329547917,282.444064,24.78646411
SITIO GRANDE 92,28/02/1985,465.4375357,13032.251,152.8245357,4279.09,0.747821439,20.93900028,0.328345963,286.1749602,24.7184071
SITIO GRANDE 92,31/03/1985,385.1103226,11938.42,106.6256452,3305.4,0.634000025,19.65400076,0.27687039,293.2238145,21.68351557
SITIO GRANDE 92,30/04/1985,349.3046667,10479.14,75.0397,2251.19,0.539299966,16.17899897,0.21482593,274.9926771,17.68368002
SITIO GRANDE 92,31/05/1985,351.042871,10882.329,60.91154839,1888.26,0.576451645,17.870001,0.173515982,292.4811283,14.78599222
SITIO GRANDE 92,30/06/1985,327.0380667,9811.142,50.6345,1519.04,0.59333334,17.8000002,0.154827542,323.1436082,13.40698385
SITIO GRANDE 92,31/07/1985,290.6791613,9011.054,29.7456129,922.11,0.467806426,14.50199921,0.102331425,286.6470054,9.283181358
SITIO GRANDE 92,31/08/1985,258.3363871,8008.428,26.70206452,827.76,0.455161257,14.10999898,0.103361609,313.8158184,9.367881549
SITIO GRANDE 92,30/09/1985,256.7997333,7703.992,26.5438,796.31,0.466433379,13.99300138,0.103363815,323.5118387,9.36806275
SITIO GRANDE 92,31/10/1985,216.1730968,6701.366,23.51648387,729.01,0.368935519,11.43700108,0.108785433,303.9792566,9.811224922
SITIO GRANDE 921,28/02/1985,807.16425,22600.599,0,0,1.358285721,38.03200019,0,299.725947,0
SITIO GRANDE 921,31/03/1985,747.1099677,23160.409,66.26819355,2054.31,1.314322569,40.74399964,0.088699384,313.3376334,8.147279666
SITIO GRANDE 921,30/04/1985,528.8003,15864.009,8.260866667,247.83,1.221366669,36.64100006,0.015621902,411.3859879,1.538161233
SITIO GRANDE 921,31/05/1985,536.7399032,16638.937,14.99454839,464.83,1.284612881,39.82299932,0.02793634,426.2883983,2.717711092
SITIO GRANDE 921,30/06/1985,676.3427333,20290.282,575.0527667,17251.58,1.79503337,53.8510011,0.8502387,472.7165664,45.9529195
SITIO GRANDE 921,31/07/1985,541.3863871,16782.978,762.8349677,23647.88,1.3473548,41.7679988,1.409039802,443.2714564,58.48968544
SITIO GRANDE 921,31/08/1985,646.3888065,20038.053,911.4615806,28255.31,1.697612944,52.62600125,1.410082556,467.7781963,58.50764541
SITIO GRANDE 921,30/09/1985,308.1471,9244.413,631.9563,18958.69,0.904633362,27.13900087,2.050826699,522.8891611,67.22199919
SITIO GRANDE 921,31/10/1985,56.89406452,1763.716,136.6959032,4237.57,0.162774224,5.046000944,2.402639087,509.581669,70.61104706
SITIO GRANDE 921,31/07/1986,37.53709677,1163.65,0,0,0.128709664,3.989999596,0,610.7248649,0
SITIO GRANDE 921,31/08/1986,233.1155161,7226.581,0,0,0.849709731,26.34100165,0,649.2239533,0
SITIO GRANDE 921,30/09/1986,232.73,6981.9,0,0,0.813199955,24.39599864,0,622.3577477,0
SITIO GRANDE 921,31/10/1986,196.4711935,6090.607,35.36603226,1096.35,0.801419385,24.84400093,0.180006196,726.5342353,15.2546823
SITIO GRANDE 921,30/11/1986,165.5318333,4965.955,74.1591,2224.77,0.781766693,23.4530008,0.448005066,841.1835339,30.93946816
SITIO GRANDE 921,31/12/1986,171.4329355,5314.421,82.82509677,2567.58,0.836838662,25.94199852,0.483134099,869.4459699,32.57521347
SITIO GRANDE 921,31/01/1987,164.2704516,5092.384,73.39009677,2275.09,0.880925305,27.30868447,0.446763834,955.1569911,30.88021856
SITIO GRANDE 921,28/02/1987,162.8885357,4560.879,70.448,1972.54,0.888537401,24.87904723,0.43249207,971.5839195,30.19158564
SITIO GRANDE 921,31/03/1987,165.6096129,5133.898,80.20764516,2486.44,0.839573159,26.02676792,0.484317569,902.9592012,32.62897235
SITIO GRANDE 921,30/04/1987,167.8381667,5035.145,89.3809,2681.43,0.73348161,22.00444831,0.532542161,778.3835103,34.74894033
SITIO GRANDE 921,31/05/1987,157.7166774,4889.217,108.8981613,3375.84,0.668354962,20.71900383,0.690467001,754.7874694,40.84474886
SITIO GRANDE 921,30/06/1987,128.0434333,3841.303,123.4307667,3702.92,0.629421667,18.88265002,0.963975766,875.5470771,49.08287477
SITIO GRANDE 921,31/07/1987,115.6142581,3584.042,132.8407419,4118.06,0.677810074,21.0121123,1.148999649,1044.219375,53.46672111
SITIO GRANDE 921,31/08/1987,145.9077097,4523.139,179.9954516,5579.86,0.770197317,23.87611682,1.233625365,940.1970519,55.22973479
SITIO GRANDE 921,30/09/1987,163.54,4906.2,200.6300333,6018.9,0.868853803,26.06561409,1.226794872,946.2760256,55.09240601
SITIO GRANDE 921,31/10/1987,145.6439355,4514.962,216.5180323,6712.06,0.9362893,29.02496829,1.486625801,1145.019225,59.78486189
SITIO GRANDE 921,30/11/1987,144.67,4340.1,217.9275333,6537.83,0.944073643,28.3222093,1.506376812,1162.311449,60.10176942
SITIO GRANDE 921,31/12/1987,144.6497097,4484.141,218.892,6785.65,0.932529993,28.90842978,1.513255716,1148.260345,60.2109728
SITIO GRANDE 921,31/01/1988,144.4062258,4476.593,218.202129,6764.27,0.953490862,29.55821673,1.511029928,1176.049881,60.17570366
SITIO GRANDE 921,29/02/1988,144.67,4195.43,217.005,6293.15,0.949350467,27.53116355,1.5,1168.808096,59.99999997
SITIO GRANDE 921,31/03/1988,46.64745161,1446.071,69.21029032,2145.52,0.307805545,9.541971905,1.48368856,1175.286211,59.73730298
SITIO GRANDE 921,31/01/1989,508.4957742,15763.369,225.121129,6978.76,2.580002442,79.98007571,0.442719764,903.7075137,30.68646974
SITIO GRANDE 921,28/02/1989,360.1025,10082.87,167.0444286,4677.24,2.045212635,57.26595378,0.463880225,1011.596818,31.68840023
SITIO GRANDE 921,31/03/1989,150.96,4679.76,101.1675484,3136.19,0.919429492,28.50231427,0.67016129,1084.804973,40.12554322
SITIO GRANDE 921,30/04/1989,150.96,4528.8,97.76756667,2933.03,0.872149842,26.16449525,0.647638889,1029.02125,39.30708927
SITIO GRANDE 921,31/05/1989,150.899129,4677.873,98.87474194,3065.12,0.7996336,24.7886416,0.655237327,943.8422751,39.58570268
SITIO GRANDE 921,30/06/1989,150.96,4528.8,99.59166667,2987.75,0.706936963,21.20810889,0.659722222,834.0919444,39.74895397
SITIO GRANDE 921,31/07/1989,150.96,4679.76,100.3965161,3112.29,0.617399609,19.13938789,0.665053763,728.4497312,39.94187924
SITIO GRANDE 921,31/08/1989,150.9397097,4679.131,100.6197097,3119.21,0.590754213,18.31338059,0.666621858,697.1053905,39.99838684
SITIO GRANDE 921,30/09/1989,150.96,4528.8,100.64,3019.2,0.544820006,16.34460019,0.666666667,642.8154167,40
SITIO GRANDE 921,31/10/1989,129.2290645,4006.101,120.7274194,3742.55,0.512618047,15.89115944,0.934212592,706.5270843,48.29937495
SITIO GRANDE 921,30/11/1989,113.6183667,3408.551,135.4446667,4063.34,0.431825444,12.95476332,1.192101864,676.9472227,54.38168196
SITIO GRANDE 921,31/12/1989,113.5243548,3519.255,137.8727419,4274.06,0.375609314,11.64388872,1.214477212,589.3081323,54.84261501
SITIO GRANDE 921,31/01/1990,109.5271613,3395.342,151.5484194,4698,0.299364193,9.280289978,1.383660615,486.8253057,58.04771897
SITIO GRANDE 921,28/02/1990,100.64,2817.92,150.96,4226.88,0.072066708,2.017867832,1.5,127.54375,60
SITIO GRANDE 921,31/03/1990,100.64,3119.84,152.5832258,4730.08,0.070036569,2.17113363,1.516129032,123.9508065,60.25641026
SITIO GRANDE 921,30/04/1990,100.64,3019.2,150.8761333,4526.28,0.07484315,2.2452945,1.499166667,132.4575,59.98666222
SITIO GRANDE 921,31/05/1990,100.4979677,3115.437,150.9194194,4678.5,0.070617552,2.189144127,1.501716132,125.1556632,60.02743927
