pozo,fecha,tipo de registro,estrangulador (pg),nivel medio de los disparos (mbmr),gradiente pozo (kg/cm2/m),gradiente yacimiento (kg/cm2/m),presion superficie (kg/cm2),de fondo cerrado gradiente de yacimiento (kg/cm2),de fondo cerrado gradiente de pozo (kg/cm2)
SITIO GRANDE 82,1993-07-18,CERRADO,N/A,3871.0,0.0,0.056,0.0,320.57,331.59
SITIO GRANDE 82,1993-09-16,CERRADO,N/A,3871.0,0.0,0.056,0.0,321.11,330.25
SITIO GRANDE 82,1993-10-20,CERRADO,N/A,3871.0,0.0,0.056,0.0,318.52,330.72
SITIO GRANDE 82,1994-01-13,CERRADO,N/A,3871.0,0.0,0.056,0.0,322.39,326.53
SITIO GRANDE 82,1994-09-03,CERRADO,N/A,3871.0,0.0,0.056,0.0,313.2,324.56
SITIO GRANDE 82,1994-06-05,CERRADO,N/A,3871.0,0.0,0.056,0.0,303.6,332.55
SITIO GRANDE 82,1994-12-07,CERRADO,N/A,3871.0,0.0,0.056,1.06,322.15,325.72
SITIO GRANDE 82,1994-10-09,CERRADO,N/A,3871.0,0.0,0.056,144.6,388.71,329.22
SITIO GRANDE 82,1994-11-14,CERRADO,N/A,3871.0,0.0,0.056,135.5,351.31,331.71
SITIO GRANDE 82,1995-04-14,CERRADO,N/A,3871.0,0.0,0.056,119.0,328.41,327.36
SITIO GRANDE 82,1995-05-13,CERRADO,N/A,3871.0,0.0,0.056,109.1,323.91,331.98
SITIO GRANDE 82,1995-05-06,CERRADO,N/A,3871.0,0.0,0.056,96.4,323.01,328.03
SITIO GRANDE 82,1995-04-12,CERRADO,N/A,3871.0,0.0,0.056,95.2,321.61,334.09
SITIO GRANDE 82,1996-02-14,CERRADO,N/A,3871.0,0.0,0.056,94.7,317.41,336.29
SITIO GRANDE 82,1996-01-05,CERRADO,N/A,3871.0,0.0,0.056,98.3,319.85,335.34
SITIO GRANDE 82,1996-08-24,CERRADO,N/A,3871.0,0.0,0.056,92.5,319.25,330.18
SITIO GRANDE 82,1996-07-11,CERRADO,N/A,3871.0,0.0,0.056,100.5,321.55,329.11
SITIO GRANDE 82,1996-10-12,CERRADO,N/A,3871.0,0.0,0.056,108.0,316.65,330.25
SITIO GRANDE 82,1997-06-02,CERRADO,N/A,3871.0,0.0,0.056,0.0,308.59,330.98
SITIO GRANDE 82,1997-05-11,CERRADO,N/A,3871.0,0.0,0.056,108.4,308.59,331.87
SITIO GRANDE 82,1997-12-17,CERRADO,N/A,3871.0,0.0,0.056,105.7,306.09,331.39
SITIO GRANDE 82,1998-01-13,CERRADO,N/A,3871.0,0.0,0.056,29.3,287.55,321.42
SITIO GRANDE 82,1998-04-25,CERRADO,N/A,3871.0,0.0,0.056,11.3,288.05,313.42
SITIO GRANDE 82,1998-03-08,CERRADO,N/A,3871.0,0.0,0.056,8.9,286.65,331.09
SITIO GRANDE 83,1974-07-15,CERRADO,N/A,4106.0,0.0,0.056,13.2,292.95,392.52
SITIO GRANDE 83,1974-12-14,CERRADO,N/A,4106.0,0.0,0.056,15.4,288.75,353.57
SITIO GRANDE 83,1975-10-04,CERRADO,N/A,4106.0,0.0,0.056,29.0,286.53,330.67
SITIO GRANDE 83,1975-07-08,CERRADO,N/A,4106.0,0.0,0.056,27.4,285.19,322.76
SITIO GRANDE 83,1975-02-09,CERRADO,N/A,4106.0,0.0,0.056,26.4,287.09,329.05
SITIO GRANDE 83,1975-11-26,CERRADO,N/A,4106.0,0.0,0.056,19.6,287.89,325.11
SITIO GRANDE 83,1976-07-04,CERRADO,N/A,4106.0,0.0,0.056,22.6,287.82,320.59
SITIO GRANDE 83,1976-10-08,CERRADO,N/A,4106.0,0.0,0.056,0.0,339.82,319.65
SITIO GRANDE 83,1976-12-14,CERRADO,N/A,4106.0,0.0,0.056,0.0,304.78,318.69
SITIO GRANDE 83,1977-11-02,CERRADO,N/A,4106.0,0.0,0.056,0.0,344.88,321.32
SITIO GRANDE 83,1978-02-19,CERRADO,N/A,4006.0,0.0,0.056,0.0,338.48,317.05
SITIO GRANDE 83,1978-07-27,CERRADO,N/A,4006.0,0.0,0.056,0.0,344.48,308.66
SITIO GRANDE 83,1978-12-27,CERRADO,N/A,4006.0,0.0,0.056,0.0,333.48,308.66
SITIO GRANDE 83,1979-11-24,CERRADO,N/A,4006.0,0.0,0.056,0.0,330.58,306.94
SITIO GRANDE 83,1985-06-26,CERRADO,N/A,4006.0,0.0,0.056,0.0,330.88,290.55
SITIO GRANDE 83,1985-07-25,CERRADO,N/A,4006.0,0.0,0.056,0.0,332.88,291.17
SITIO GRANDE 83,1985-08-24,CERRADO,N/A,4006.0,0.0,0.056,0.0,325.28,289.6
SITIO GRANDE 83,1985-09-20,CERRADO,N/A,4006.0,0.0,0.056,0.0,327.04,296.1
SITIO GRANDE 83,1986-01-26,CERRADO,N/A,4006.0,0.0,0.056,0.0,328.78,291.8
SITIO GRANDE 83,1986-03-29,CERRADO,N/A,4006.0,0.0,0.056,0.0,327.68,288.13
SITIO GRANDE 83,1986-05-23,CERRADO,N/A,4006.0,0.0,0.056,0.0,330.56,285.55
SITIO GRANDE 83,1986-12-07,CERRADO,N/A,4006.0,0.0,0.056,0.0,327.07,287.59
SITIO GRANDE 83,1986-09-16,CERRADO,N/A,4006.0,0.0,0.056,0.0,327.77,291.41
SITIO GRANDE 83,1986-09-22,CERRADO,N/A,4006.0,0.0,0.056,0.0,308.66,291.08
SITIO GRANDE 84,1982-02-26,CERRADO,N/A,4180.0,0.0,0.056,0.0,331.6,334.5
SITIO GRANDE 84,1984-09-04,CERRADO,N/A,4180.0,0.0,0.056,0.0,336.64,312.01
SITIO GRANDE 84,1984-07-05,CERRADO,N/A,4180.0,0.0,0.056,0.0,337.08,356.34
SITIO GRANDE 84,1984-02-08,CERRADO,N/A,4180.0,0.0,0.056,0.0,339.18,348.75
SITIO GRANDE 84,1984-04-08,CERRADO,N/A,4180.0,0.0,0.056,0.0,341.84,355.16
SITIO GRANDE 84,1984-08-11,CERRADO,N/A,4180.0,0.0,0.056,0.0,343.64,343.75
SITIO GRANDE 84,1985-01-20,CERRADO,N/A,4180.0,0.0,0.056,0.0,337.74,340.34
SITIO GRANDE 84,1985-03-14,CERRADO,N/A,4180.0,0.0,0.056,0.0,329.04,340.64
SITIO GRANDE 84,1985-05-14,CERRADO,N/A,4180.0,0.0,0.056,0.0,340.14,345.32
SITIO GRANDE 84,1985-07-14,CERRADO,N/A,4180.0,0.0,0.056,0.0,340.64,334.18
SITIO GRANDE 84,1985-09-25,CERRADO,N/A,4180.0,0.0,0.056,0.0,350.11,334.92
SITIO GRANDE 84,1986-05-03,CERRADO,N/A,4180.0,0.0,0.056,0.0,336.06,337.49
SITIO GRANDE 84,1986-06-21,CERRADO,N/A,4180.0,0.0,0.056,0.0,333.83,337.42
SITIO GRANDE 84,1986-10-28,CERRADO,N/A,4180.0,0.0,0.056,0.0,356.97,341.43
SITIO GRANDE 84,1987-02-18,CERRADO,N/A,4180.0,0.0,0.056,0.0,345.58,333.69
SITIO GRANDE 84,1987-06-27,CERRADO,N/A,4180.0,0.0,0.056,0.0,356.15,336.42
SITIO GRANDE 84,1987-10-16,CERRADO,N/A,4180.0,0.0,0.056,0.0,341.61,316.34
SITIO GRANDE 84,1988-02-26,CERRADO,N/A,4180.0,0.0,0.056,0.0,339.64,341.98
SITIO GRANDE 84,1988-09-06,CERRADO,N/A,4180.0,0.0,0.056,0.0,359.95,345.55
SITIO GRANDE 84,1989-06-27,CERRADO,N/A,4180.0,0.0,0.056,0.0,341.16,344.74
SITIO GRANDE 84,1990-03-26,CERRADO,N/A,4180.0,0.0,0.056,0.0,343.63,350.84
SITIO GRANDE 84,1990-04-10,CERRADO,N/A,4180.0,0.0,0.056,0.0,351.61,353.43
SITIO GRANDE 84,1991-02-15,CERRADO,N/A,4180.0,0.0,0.056,0.0,336.7,354.74
SITIO GRANDE 84,1991-11-16,CERRADO,N/A,4180.0,0.0,0.056,0.0,336.35,348.96
SITIO GRANDE 84,1992-01-17,CERRADO,N/A,4180.0,0.0,0.056,0.0,335.48,341.47
SITIO GRANDE 84,1992-07-19,CERRADO,N/A,4180.0,0.0,0.056,0.0,334.43,351.15
SITIO GRANDE 84,1992-09-10,CERRADO,N/A,4180.0,0.0,0.056,0.0,349.27,352.9
SITIO GRANDE 84,1993-11-03,CERRADO,N/A,4180.0,0.0,0.056,0.0,334.49,345.37
SITIO GRANDE 84,1993-12-11,CERRADO,N/A,4180.0,0.0,0.056,0.0,351.02,346.97
SITIO GRANDE 84,1994-01-18,CERRADO,N/A,4180.0,0.0,0.056,0.0,334.11,344.61
SITIO GRANDE 84,1994-05-24,CERRADO,N/A,4180.0,0.0,0.056,0.0,337.3,361.24
SITIO GRANDE 84,1994-08-11,CERRADO,N/A,4180.0,0.0,0.056,0.88,249.74,360.78
SITIO GRANDE 84,1995-01-30,CERRADO,N/A,4180.0,0.0,0.056,0.0,321.69,349.73
SITIO GRANDE 84,1995-04-26,CERRADO,N/A,4180.0,0.0,0.056,0.0,337.85,353.42
SITIO GRANDE 84,1995-05-24,CERRADO,N/A,4180.0,0.0,0.056,0.0,339.1,351.27
SITIO GRANDE 84,1995-06-27,CERRADO,N/A,4180.0,0.0,0.056,0.0,340.47,354.84
SITIO GRANDE 84,1995-08-07,CERRADO,N/A,4180.0,0.0,0.056,0.0,353.25,350.89
SITIO GRANDE 84,1996-02-28,CERRADO,N/A,4180.0,0.0,0.056,0.0,341.27,355.92
SITIO GRANDE 84,1996-02-05,CERRADO,N/A,4180.0,0.0,0.056,1.09,344.79,365.12
SITIO GRANDE 84,1996-08-27,CERRADO,N/A,4180.0,0.0,0.056,1.05,415.95,347.34
SITIO GRANDE 84,1996-07-11,CERRADO,N/A,4180.0,0.0,0.056,0.0,340.16,347.36
SITIO GRANDE 84,1997-06-02,CERRADO,N/A,4180.0,0.0,0.056,0.0,323.96,346.49
SITIO GRANDE 84,1997-08-21,CERRADO,N/A,4180.0,0.0,0.056,0.0,341.94,346.07
SITIO GRANDE 84,1997-11-14,CERRADO,N/A,4180.0,0.0,0.056,0.0,311.24,343.6
SITIO GRANDE 84,1998-02-13,CERRADO,N/A,4180.0,0.0,0.056,8.2,319.94,344.5
SITIO GRANDE 84,1998-04-20,CERRADO,N/A,4180.0,0.0,0.056,0.0,311.24,346.29
SITIO GRANDE 84,1998-07-05,CERRADO,N/A,4180.0,0.0,0.056,0.0,317.86,345.3
SITIO GRANDE 84,1998-08-18,CERRADO,N/A,4180.0,0.0,0.056,0.0,315.36,347.71
SITIO GRANDE 84,2001-02-21,CERRADO,N/A,4180.0,0.0,0.056,0.0,313.96,0.0
SITIO GRANDE 84,2001-01-10,CERRADO,N/A,4180.0,0.0,0.056,0.0,312.46,332.1
SITIO GRANDE 84,2002-07-20,CERRADO,N/A,4180.0,0.0,0.056,0.0,325.16,347.36
SITIO GRANDE 84,2003-11-11,CERRADO,N/A,4180.0,0.0,0.056,0.0,330.06,348.79
SITIO GRANDE 84,2003-04-29,CERRADO,N/A,4180.0,0.0,0.056,0.0,319.26,349.69
SITIO GRANDE 84,2004-08-14,CERRADO,N/A,4180.0,0.0,0.056,0.0,307.26,349.79
SITIO GRANDE 84,2005-04-19,CERRADO,N/A,4180.0,0.0,0.056,0.0,308.13,353.3
SITIO GRANDE 84,2005-12-08,CERRADO,N/A,4180.0,0.0,0.056,0.0,327.66,357.02
SITIO GRANDE 84,2010-10-30,CERRADO,N/A,4180.0,0.0,0.056,0.0,301.88,0.0
SITIO GRANDE 85,1977-08-03,CERRADO,N/A,4338.5,0.0,0.056,0.0,314.68,332.02
SITIO GRANDE 85,1977-09-05,CERRADO,N/A,4338.5,0.0,0.056,0.0,303.72,319.1
SITIO GRANDE 85,1982-02-17,CERRADO,N/A,4338.5,0.0,0.056,0.0,328.76,330.3
SITIO GRANDE 85,1984-09-04,CERRADO,N/A,4338.5,0.0,0.056,0.0,334.46,318.45
SITIO GRANDE 85,1984-06-05,CERRADO,N/A,4338.5,0.0,0.056,0.0,309.66,328.12
SITIO GRANDE 85,1984-09-04,CERRADO,N/A,4338.5,0.0,0.056,0.0,326.26,318.45
SITIO GRANDE 85,1985-01-17,CERRADO,N/A,4338.5,0.0,0.056,0.0,325.56,307.51
SITIO GRANDE 85,1985-03-25,CERRADO,N/A,4338.5,0.0,0.056,0.0,350.56,305.56
SITIO GRANDE 85,1985-05-16,CERRADO,N/A,4338.5,0.0,0.056,0.0,341.56,301.84
SITIO GRANDE 85,1985-07-16,CERRADO,N/A,4338.5,0.0,0.056,0.0,341.64,300.31
SITIO GRANDE 85,1985-07-10,CERRADO,N/A,4338.5,0.0,0.056,0.0,340.98,315.36
SITIO GRANDE 85,1986-07-03,CERRADO,N/A,4338.5,0.0,0.056,0.0,320.72,319.57
SITIO GRANDE 85,1986-06-25,CERRADO,N/A,4338.5,0.0,0.056,0.0,319.08,309.55
SITIO GRANDE 85,1986-04-11,CERRADO,N/A,4338.5,0.0,0.056,0.0,340.78,315.5
SITIO GRANDE 85,1987-02-20,CERRADO,N/A,4338.5,0.0,0.056,0.0,340.07,314.42
SITIO GRANDE 85,1987-06-28,CERRADO,N/A,4338.5,0.0,0.056,0.0,342.23,315.48
SITIO GRANDE 85,1987-10-18,CERRADO,N/A,4338.5,0.0,0.056,0.0,341.94,311.04
SITIO GRANDE 85,1988-02-27,CERRADO,N/A,4338.5,0.0,0.056,0.0,349.9,323.9
SITIO GRANDE 85,1988-10-06,CERRADO,N/A,4338.5,0.0,0.056,0.0,348.38,311.95
SITIO GRANDE 85,1989-06-28,CERRADO,N/A,4338.5,0.0,0.056,0.0,348.25,317.99
SITIO GRANDE 85,1990-03-27,CERRADO,N/A,4338.5,0.0,0.056,0.0,342.99,346.98
SITIO GRANDE 85,1990-06-10,CERRADO,N/A,4338.5,0.0,0.056,0.0,342.47,335.03
SITIO GRANDE 85,1991-02-15,CERRADO,N/A,4338.5,0.0,0.056,0.0,352.65,334.6
SITIO GRANDE 85,1991-11-17,CERRADO,N/A,4338.5,0.0,0.056,0.0,279.96,333.76
SITIO GRANDE 85,1992-10-13,CERRADO,N/A,4338.5,0.0,0.056,0.0,334.24,338.52
SITIO GRANDE 85,1993-09-16,CERRADO,N/A,4338.5,0.0,0.056,0.0,329.79,328.66
SITIO GRANDE 85,1993-01-10,CERRADO,N/A,4338.5,0.0,0.056,0.0,370.81,328.74
SITIO GRANDE 85,1993-10-21,CERRADO,N/A,4338.5,0.0,0.056,0.0,389.82,324.56
SITIO GRANDE 85,1994-12-05,CERRADO,N/A,4338.5,0.0,0.056,0.0,378.72,330.44
SITIO GRANDE 85,1994-09-08,CERRADO,N/A,4338.5,0.0,0.056,0.0,378.47,327.26
SITIO GRANDE 85,1994-09-23,CERRADO,N/A,4338.5,0.0,0.056,0.0,401.26,329.48
SITIO GRANDE 85,1994-12-11,CERRADO,N/A,4338.5,0.0,0.056,0.0,379.85,327.34
SITIO GRANDE 85,1995-01-28,CERRADO,N/A,4338.5,0.0,0.056,0.0,380.39,329.1
SITIO GRANDE 85,1995-03-03,CERRADO,N/A,4338.5,0.0,0.056,0.0,386.8,326.32
SITIO GRANDE 85,1996-01-15,CERRADO,N/A,4338.5,0.0,0.056,0.0,380.63,336.69
SITIO GRANDE 85,1996-02-14,CERRADO,N/A,4338.5,0.0,0.056,0.0,387.2,335.44
SITIO GRANDE 85,1996-05-23,CERRADO,N/A,4338.5,0.0,0.056,0.0,411.22,337.19
SITIO GRANDE 85,1996-08-24,CERRADO,N/A,4338.5,0.0,0.056,0.0,384.34,333.7
SITIO GRANDE 85,1996-11-19,CERRADO,N/A,4338.5,0.0,0.056,144.5,347.33,351.87
SITIO GRANDE 85,1996-12-18,CERRADO,N/A,4338.5,0.0,0.056,130.6,332.23,362.97
SITIO GRANDE 85,1997-08-20,CERRADO,N/A,4338.5,0.0,0.056,119.3,322.03,0.0
SITIO GRANDE 85,1998-01-17,CERRADO,N/A,4338.5,0.0,0.056,119.3,320.33,345.12
SITIO GRANDE 85,1998-07-03,CERRADO,N/A,4338.5,0.0,0.056,115.3,317.33,343.87
SITIO GRANDE 85,1998-05-25,CERRADO,N/A,4338.5,0.0,0.056,111.6,320.93,359.24
SITIO GRANDE 85,1998-08-22,CERRADO,N/A,4338.5,0.0,0.056,109.1,320.69,0.0
SITIO GRANDE 85,1998-11-18,CERRADO,N/A,4338.5,0.0,0.056,112.5,313.93,366.93
SITIO GRANDE 85,1999-05-02,CERRADO,N/A,4338.5,0.0,0.056,104.9,307.69,365.07
SITIO GRANDE 85,2001-11-03,CERRADO,N/A,4338.5,0.0,0.056,101.2,300.69,0.0
SITIO GRANDE 85,2002-09-09,CERRADO,N/A,4339.5,0.0,0.056,101.9,300.03,0.0
SITIO GRANDE 85,2002-05-10,CERRADO,N/A,4339.5,0.0,0.056,102.26,301.62,0.0
SITIO GRANDE 85,2003-05-01,CERRADO,N/A,4340.5,0.0,0.056,95.06,289.27,0.0
SITIO GRANDE 85,2003-05-15,CERRADO,N/A,4340.5,0.0,0.056,85.7,289.7,0.0
SITIO GRANDE 85,2003-02-09,CERRADO,N/A,4340.5,0.0,0.056,9.09,204.26,0.0
SITIO GRANDE 85,2004-04-30,CERRADO,N/A,4337.5,0.0,0.056,146.22,349.27,0.0
SITIO GRANDE 85,2004-06-29,CERRADO,N/A,4338.0,0.0,0.056,21.79,350.05,0.0
SITIO GRANDE 90,1974-12-17,CERRADO,N/A,3848.5,0.0,0.056,5.72,354.23,350.19
SITIO GRANDE 90,1975-10-04,CERRADO,N/A,3848.5,0.0,0.056,126.88,344.39,337.95
SITIO GRANDE 90,1975-08-08,CERRADO,N/A,3848.5,0.0,0.056,183.6,412.75,317.86
SITIO GRANDE 90,1975-09-12,CERRADO,N/A,3848.5,0.0,0.056,167.9,389.13,324.91
SITIO GRANDE 90,1976-06-04,CERRADO,N/A,3848.5,0.0,0.056,142.4,348.45,321.91
SITIO GRANDE 90,1976-03-08,CERRADO,N/A,3848.5,0.0,0.056,132.6,331.45,322.26
SITIO GRANDE 90,1977-12-02,CERRADO,N/A,3848.5,0.0,0.056,118.8,323.95,321.58
SITIO GRANDE 90,1978-02-14,CERRADO,N/A,3848.5,0.0,0.056,114.0,323.95,316.22
SITIO GRANDE 90,1978-12-22,CERRADO,N/A,3848.5,0.0,0.056,110.0,323.55,307.93
SITIO GRANDE 90,1980-10-16,CERRADO,N/A,3848.5,0.0,0.056,106.7,323.15,300.69
SITIO GRANDE 90,1981-05-05,CERRADO,N/A,3848.5,0.0,0.056,120.6,321.05,307.47
SITIO GRANDE 90,1984-05-24,CERRADO,N/A,3848.5,0.0,0.056,118.0,319.35,302.88
SITIO GRANDE 90,1985-03-18,CERRADO,N/A,3848.5,0.0,0.056,117.8,319.95,290.95
SITIO GRANDE 90,1986-01-15,CERRADO,N/A,3848.5,0.0,0.056,115.8,318.25,291.38
SITIO GRANDE 90,1997-10-25,CERRADO,N/A,3848.5,0.0,0.056,116.9,316.35,0.0
SITIO GRANDE 90,2011-05-13,CERRADO,N/A,3800.0,0.0,0.056,108.0,309.65,360.59
SITIO GRANDE 90,2011-07-14,CERRADO,N/A,3800.0,0.0,0.056,100.3,298.55,361.56
SITIO GRANDE 90,2013-03-10,CERRADO,N/A,3800.0,0.0,0.056,36.42,318.03,365.39
SITIO GRANDE 90,2016-06-22,CERRADO,N/A,3800.0,0.0,0.056,35.46,314.67,356.89
SITIO GRANDE 91,1974-12-04,CERRADO,N/A,3908.5,0.0,0.056,8.22,313.71,412.27
SITIO GRANDE 91,1974-07-16,CERRADO,N/A,3908.5,0.0,0.056,38.02,312.5,389.68
SITIO GRANDE 91,1974-12-13,CERRADO,N/A,3908.5,0.0,0.056,9.17,314.12,348.94
SITIO GRANDE 91,1975-04-14,CERRADO,N/A,3908.5,0.0,0.056,21.53,352.43,332.66
SITIO GRANDE 91,1975-09-08,CERRADO,N/A,3908.5,0.0,0.056,5.88,316.33,325.14
SITIO GRANDE 91,1975-08-15,CERRADO,N/A,3908.5,0.0,0.056,17.03,315.44,325.16
SITIO GRANDE 91,1975-08-18,CERRADO,N/A,3908.5,0.0,0.056,32.15,315.37,324.83
SITIO GRANDE 91,1975-08-21,CERRADO,N/A,3908.5,0.0,0.056,12.05,316.42,324.34
SITIO GRANDE 91,1975-12-12,CERRADO,N/A,3908.5,0.0,0.056,7.28,319.04,320.33
SITIO GRANDE 91,1976-05-04,CERRADO,N/A,3908.5,0.0,0.056,28.99,322.65,320.08
SITIO GRANDE 91,1976-06-08,CERRADO,N/A,3908.5,0.0,0.056,29.28,326.81,320.92
SITIO GRANDE 91,1976-12-17,CERRADO,N/A,3908.5,0.0,0.056,14.54,326.33,318.98
SITIO GRANDE 91,1978-08-02,CERRADO,N/A,3908.5,0.0,0.056,5.72,330.4,317.32
SITIO GRANDE 91,1978-12-23,CERRADO,N/A,3908.5,0.0,0.056,3.78,338.56,311.35
SITIO GRANDE 91,1980-10-18,CERRADO,N/A,3908.5,0.0,0.056,58.3,347.9,299.52
SITIO GRANDE 91,1993-09-22,CERRADO,N/A,3908.5,0.0,0.056,141.9,345.85,321.84
SITIO GRANDE 91,1993-10-21,CERRADO,N/A,3908.5,0.0,0.056,130.9,331.15,318.88
SITIO GRANDE 91,1994-01-13,CERRADO,N/A,3908.5,0.0,0.056,125.2,326.35,325.23
SITIO GRANDE 91,1994-08-03,CERRADO,N/A,3908.5,0.0,0.056,121.5,324.95,322.81
SITIO GRANDE 91,1994-09-05,CERRADO,N/A,3908.5,0.0,0.056,126.3,317.95,326.16
SITIO GRANDE 91,1994-07-13,CERRADO,N/A,3908.5,0.0,0.056,97.9,319.69,359.07
SITIO GRANDE 91,1994-02-09,CERRADO,N/A,3908.5,0.0,0.056,91.2,318.19,322.58
SITIO GRANDE 91,1994-12-16,CERRADO,N/A,3908.5,0.0,0.056,71.3,321.39,325.43
SITIO GRANDE 91,1995-04-03,CERRADO,N/A,3908.5,0.0,0.056,117.6,317.15,326.58
SITIO GRANDE 91,1995-07-06,CERRADO,N/A,3908.5,0.0,0.056,106.1,305.03,328.42
SITIO GRANDE 91,1995-04-07,CERRADO,N/A,3908.5,0.0,0.056,48.3,302.03,327.08
SITIO GRANDE 91,1999-08-25,CERRADO,N/A,3908.5,0.0,0.056,94.8,303.93,332.58
SITIO GRANDE 91,2000-11-04,CERRADO,N/A,3908.5,0.0,0.056,58.3,303.83,334.26
SITIO GRANDE 91,2001-04-15,CERRADO,N/A,3908.5,0.0,0.056,52.2,305.03,337.07
SITIO GRANDE 91,2002-04-04,CERRADO,N/A,3908.5,0.0,0.056,55.6,306.33,340.98
SITIO GRANDE 91,2004-05-22,CERRADO,N/A,3908.5,0.0,0.056,47.8,306.73,349.23
SITIO GRANDE 91,2009-12-18,CERRADO,N/A,3908.5,0.0,0.056,20.1,285.53,358.27
SITIO GRANDE 92,1974-12-20,CERRADO,N/A,3855.0,0.0,0.056,41.3,282.33,346.39
SITIO GRANDE 92,1975-12-04,CERRADO,N/A,3855.0,0.0,0.056,50.1,280.03,330.89
SITIO GRANDE 92,1975-08-21,CERRADO,N/A,3855.0,0.0,0.056,49.8,280.23,327.95
SITIO GRANDE 92,1975-10-12,CERRADO,N/A,3855.0,0.0,0.056,53.7,282.13,327.89
SITIO GRANDE 92,1976-07-04,CERRADO,N/A,3855.0,0.0,0.056,51.8,281.83,319.29
SITIO GRANDE 92,1976-07-15,CERRADO,N/A,3855.0,0.0,0.056,24.9,288.83,318.16
SITIO GRANDE 92,1976-08-24,CERRADO,N/A,3855.0,0.0,0.056,21.9,288.33,317.26
SITIO GRANDE 92,1976-10-12,CERRADO,N/A,3855.0,0.0,0.056,29.3,293.93,324.5
SITIO GRANDE 92,1978-02-17,CERRADO,N/A,3855.0,0.0,0.056,33.9,292.43,316.89
SITIO GRANDE 92,1980-10-22,CERRADO,N/A,3855.0,0.0,0.056,8.0,293.75,308.02
SITIO GRANDE 92,1982-02-08,CERRADO,N/A,3855.0,0.0,0.056,17.7,301.69,303.64
SITIO GRANDE 92,1982-09-09,CERRADO,N/A,3855.0,0.0,0.056,32.7,291.99,306.19
SITIO GRANDE 92,1982-09-24,CERRADO,N/A,3855.0,0.0,0.056,33.0,296.29,305.76
SITIO GRANDE 92,1982-10-13,CERRADO,N/A,3855.0,0.0,0.056,32.1,300.49,309.22
SITIO GRANDE 92,1982-11-13,CERRADO,N/A,3855.0,0.0,0.056,32.5,301.09,307.94
SITIO GRANDE 92,1983-10-02,CERRADO,N/A,3855.0,0.0,0.056,31.2,302.53,313.24
SITIO GRANDE 92,1985-01-11,CERRADO,N/A,3855.0,0.0,0.056,30.6,303.33,297.17
SITIO GRANDE 92,1986-01-26,CERRADO,N/A,3855.0,0.0,0.056,29.4,305.33,292.02
SITIO GRANDE 92,1986-03-28,CERRADO,N/A,3855.0,0.0,0.056,28.0,307.53,290.69
SITIO GRANDE 92,1986-05-22,CERRADO,N/A,3855.0,0.0,0.056,19.1,300.63,289.86
SITIO GRANDE 92,1986-07-13,CERRADO,N/A,3855.0,0.0,0.056,26.8,308.43,294.24
SITIO GRANDE 92,1986-05-09,CERRADO,N/A,3855.0,0.0,0.056,29.6,309.83,292.06
SITIO GRANDE 92,1988-05-25,CERRADO,N/A,3855.0,0.0,0.056,0.0,308.83,290.46
SITIO GRANDE 92,1988-07-20,CERRADO,N/A,3855.0,0.0,0.056,29.6,312.33,298.67
SITIO GRANDE 92,1988-12-09,CERRADO,N/A,3855.0,0.0,0.056,26.5,307.03,305.06
SITIO GRANDE 92,1988-03-11,CERRADO,N/A,3855.0,0.0,0.056,30.2,308.13,303.56
SITIO GRANDE 92,1988-11-25,CERRADO,N/A,3855.0,0.0,0.056,29.8,311.83,300.62
SITIO GRANDE 92,1989-02-15,CERRADO,N/A,3855.0,0.0,0.056,33.9,312.33,313.95
SITIO GRANDE 92,1989-05-22,CERRADO,N/A,3855.0,0.0,0.056,35.24,320.99,303.2
SITIO GRANDE 92,1989-08-14,CERRADO,N/A,3855.0,0.0,0.056,10.79,321.84,307.63
SITIO GRANDE 92,1989-06-12,CERRADO,N/A,3855.0,0.0,0.056,7.88,318.78,312.37
SITIO GRANDE 92,1990-02-20,CERRADO,N/A,3855.0,0.0,0.056,5.3,318.38,311.04
SITIO GRANDE 92,1990-12-05,CERRADO,N/A,3855.0,0.0,0.056,10.57,314.17,312.22
SITIO GRANDE 92,1990-08-17,CERRADO,N/A,3855.0,0.0,0.056,10.2,313.39,312.28
SITIO GRANDE 92,1990-12-19,CERRADO,N/A,3855.0,0.0,0.056,8.3,314.44,310.77
SITIO GRANDE 92,1991-01-15,CERRADO,N/A,3855.0,0.0,0.056,8.24,320.39,310.63
SITIO GRANDE 92,1991-11-04,CERRADO,N/A,3855.0,0.0,0.056,3.16,314.86,304.22
SITIO GRANDE 92,1991-07-15,CERRADO,N/A,3855.0,0.0,0.056,8.27,315.14,310.31
SITIO GRANDE 92,1991-09-10,CERRADO,N/A,3855.0,0.0,0.056,10.37,316.49,311.19
SITIO GRANDE 92,1991-05-11,CERRADO,N/A,3855.0,0.0,0.056,0.0,317.36,310.03
SITIO GRANDE 92,1992-01-13,CERRADO,N/A,3855.0,0.0,0.056,7.32,315.49,313.18
SITIO GRANDE 92,1992-02-04,CERRADO,N/A,3855.0,0.0,0.056,9.24,318.91,309.94
SITIO GRANDE 92,1992-06-14,CERRADO,N/A,3855.0,0.0,0.056,14.81,319.32,307.94
SITIO GRANDE 92,1992-05-09,CERRADO,N/A,3855.0,0.0,0.056,12.9,323.87,314.31
SITIO GRANDE 92,1992-12-18,CERRADO,N/A,3855.0,0.0,0.056,13.91,319.55,314.89
